card_id,primary_family,compatible_family,chord,note,pitch_class,note_in_chord,fit,fit_band,fit_description
G-0029,G major,G major,G/B/D,B4,11,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0029,G major,G major,G/B/D,D4,2,true,1.0,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0030,G major,G major,G/B/D,D4,2,true,0.883,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0030,G major,G major,G/B/D,F#4,6,false,0.883,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
G-0030,G major,G major,G/B/D,G4,7,true,0.883,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0001,D minor,C major,C/E/G,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0001,D minor,F major,F/A/C,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0001,D minor,G major,G/B/D,D4,2,true,0.65,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0001,D minor,D minor,D/F/A,D4,2,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0002,D minor,C major,C/E/G,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0002,D minor,F major,F/A/C,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0002,D minor,G major,G/B/D,D4,2,true,0.65,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0002,D minor,D minor,D/F/A,D4,2,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0003,D minor,C major,C/E/G,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0003,D minor,F major,F/A/C,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0003,D minor,G major,G/B/D,D4,2,true,0.65,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0003,D minor,D minor,D/F/A,D4,2,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0004,D minor,C major,C/E/G,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0004,D minor,F major,F/A/C,D4,2,false,0.65,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0004,D minor,G major,G/B/D,D4,2,true,0.65,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0004,D minor,D minor,D/F/A,D4,2,true,0.7000000000000001,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0005,D minor,C major,C/E/G,D4,2,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0005,D minor,F major,F/A/C,D4,2,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0005,D minor,G major,G/B/D,D4,2,true,0.95,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0005,D minor,D minor,D/F/A,D4,2,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0006,D minor,C major,C/E/G,F4,5,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0006,D minor,F major,F/A/C,F4,5,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0006,D minor,D minor,D/F/A,F4,5,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0007,D minor,C major,C/E/G,A4,9,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0007,D minor,F major,F/A/C,A4,9,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0007,D minor,G major,G/B/D,A4,9,false,0.35,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0007,D minor,D minor,D/F/A,A4,9,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0008,D minor,C major,C/E/G,C4,0,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0008,D minor,F major,F/A/C,C4,0,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0008,D minor,G major,G/B/D,C4,0,false,0.35,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0008,D minor,D minor,D/F/A,C4,0,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0009,D minor,C major,C/E/G,E4,4,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0009,D minor,F major,F/A/C,E4,4,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0009,D minor,G major,G/B/D,E4,4,false,0.35,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0009,D minor,D minor,D/F/A,E4,4,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0010,D minor,C major,C/E/G,G4,7,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0010,D minor,F major,F/A/C,G4,7,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0010,D minor,G major,G/B/D,G4,7,true,0.95,strongly resolves to,"strongly resolves to G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0010,D minor,D minor,D/F/A,G4,7,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0011,D minor,F major,F/A/C,Bb4,10,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0011,D minor,D minor,D/F/A,Bb4,10,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0012,D minor,C major,C/E/G,C4,0,true,0.95,strongly resolves to,"strongly resolves to C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0012,D minor,F major,F/A/C,C4,0,true,0.95,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0012,D minor,G major,G/B/D,C4,0,false,0.35,barely fits,"barely fits G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0012,D minor,D minor,D/F/A,C4,0,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0013,D minor,C major,C/E/G,D4,2,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0013,D minor,C major,C/E/G,E4,4,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0013,D minor,F major,F/A/C,D4,2,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0013,D minor,F major,F/A/C,E4,4,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0013,D minor,G major,G/B/D,D4,2,true,0.625,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0013,D minor,G major,G/B/D,E4,4,false,0.625,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0013,D minor,D minor,D/F/A,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0013,D minor,D minor,D/F/A,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0014,D minor,C major,C/E/G,F4,5,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0014,D minor,C major,C/E/G,E4,4,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0014,D minor,F major,F/A/C,F4,5,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0014,D minor,F major,F/A/C,E4,4,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0014,D minor,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0014,D minor,D minor,D/F/A,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0015,D minor,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0015,D minor,C major,C/E/G,F4,5,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0015,D minor,F major,F/A/C,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0015,D minor,F major,F/A/C,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0015,D minor,D minor,D/F/A,G4,7,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0015,D minor,D minor,D/F/A,F4,5,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0016,D minor,F major,F/A/C,A4,9,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0016,D minor,F major,F/A/C,Bb4,10,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0016,D minor,D minor,D/F/A,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0016,D minor,D minor,D/F/A,Bb4,10,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0017,D minor,C major,C/E/G,E4,4,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0017,D minor,C major,C/E/G,D4,2,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0017,D minor,F major,F/A/C,E4,4,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0017,D minor,F major,F/A/C,D4,2,false,0.35,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0017,D minor,G major,G/B/D,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0017,D minor,G major,G/B/D,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into G major — dominant / forward pull harmony, and pushes the phrase forward toward a strong resolution."
D-0017,D minor,D minor,D/F/A,E4,4,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0017,D minor,D minor,D/F/A,D4,2,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0018,D minor,F major,F/A/C,Bb4,10,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0018,D minor,F major,F/A/C,C4,0,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0018,D minor,D minor,D/F/A,Bb4,10,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0018,D minor,D minor,D/F/A,C4,0,false,0.4,barely fits,"barely fits D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0019,D minor,C major,C/E/G,D4,2,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0019,D minor,C major,C/E/G,F4,5,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0019,D minor,F major,F/A/C,D4,2,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0019,D minor,F major,F/A/C,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0019,D minor,D minor,D/F/A,D4,2,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0019,D minor,D minor,D/F/A,F4,5,true,1.0,strongly resolves to,"strongly resolves to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0020,D minor,C major,C/E/G,F4,5,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0020,D minor,C major,C/E/G,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0020,D minor,F major,F/A/C,F4,5,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0020,D minor,F major,F/A/C,G4,7,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0020,D minor,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0020,D minor,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0021,D minor,C major,C/E/G,D4,2,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0021,D minor,C major,C/E/G,E4,4,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0021,D minor,C major,C/E/G,F4,5,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0021,D minor,C major,C/E/G,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0021,D minor,F major,F/A/C,D4,2,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0021,D minor,F major,F/A/C,E4,4,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0021,D minor,F major,F/A/C,F4,5,true,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0021,D minor,F major,F/A/C,G4,7,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0021,D minor,D minor,D/F/A,D4,2,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0021,D minor,D minor,D/F/A,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0021,D minor,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0021,D minor,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0022,D minor,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0022,D minor,C major,C/E/G,F4,5,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0022,D minor,C major,C/E/G,E4,4,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0022,D minor,C major,C/E/G,D4,2,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0022,D minor,F major,F/A/C,G4,7,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0022,D minor,F major,F/A/C,F4,5,true,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0022,D minor,F major,F/A/C,E4,4,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0022,D minor,F major,F/A/C,D4,2,false,0.438,barely fits,"barely fits F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0022,D minor,D minor,D/F/A,G4,7,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0022,D minor,D minor,D/F/A,F4,5,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0022,D minor,D minor,D/F/A,E4,4,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0022,D minor,D minor,D/F/A,D4,2,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0023,D minor,C major,C/E/G,F4,5,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0023,D minor,C major,C/E/G,G4,7,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0023,D minor,C major,C/E/G,F4,5,false,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0023,D minor,C major,C/E/G,E4,4,true,0.675,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0023,D minor,F major,F/A/C,F4,5,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0023,D minor,F major,F/A/C,G4,7,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0023,D minor,F major,F/A/C,F4,5,true,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0023,D minor,F major,F/A/C,E4,4,false,0.625,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0023,D minor,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0023,D minor,D minor,D/F/A,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0023,D minor,D minor,D/F/A,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0023,D minor,D minor,D/F/A,E4,4,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0024,D minor,F major,F/A/C,A4,9,true,0.862,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0024,D minor,F major,F/A/C,Bb4,10,false,0.862,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0024,D minor,F major,F/A/C,A4,9,true,0.862,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0024,D minor,F major,F/A/C,C4,0,true,0.862,strongly resolves to,"strongly resolves to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0024,D minor,D minor,D/F/A,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0024,D minor,D minor,D/F/A,Bb4,10,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0024,D minor,D minor,D/F/A,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0024,D minor,D minor,D/F/A,C4,0,false,0.675,works as a soft lead into,"works as a soft lead into D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0025,D minor,F major,F/A/C,Bb4,10,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0025,D minor,F major,F/A/C,C4,0,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0025,D minor,F major,F/A/C,D4,2,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0025,D minor,F major,F/A/C,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0025,D minor,D minor,D/F/A,Bb4,10,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0025,D minor,D minor,D/F/A,C4,0,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0025,D minor,D minor,D/F/A,D4,2,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0025,D minor,D minor,D/F/A,F4,5,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0026,D minor,C major,C/E/G,E4,4,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0026,D minor,C major,C/E/G,D4,2,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0026,D minor,C major,C/E/G,E4,4,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0026,D minor,C major,C/E/G,F4,5,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0026,D minor,F major,F/A/C,E4,4,false,0.588,loosely supports,"loosely supports F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0026,D minor,F major,F/A/C,D4,2,false,0.588,loosely supports,"loosely supports F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0026,D minor,F major,F/A/C,E4,4,false,0.588,loosely supports,"loosely supports F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0026,D minor,F major,F/A/C,F4,5,true,0.588,loosely supports,"loosely supports F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0026,D minor,D minor,D/F/A,E4,4,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0026,D minor,D minor,D/F/A,D4,2,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0026,D minor,D minor,D/F/A,E4,4,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0026,D minor,D minor,D/F/A,F4,5,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0027,D minor,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0027,D minor,C major,C/E/G,F4,5,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0027,D minor,C major,C/E/G,G4,7,true,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0027,D minor,C major,C/E/G,A4,9,false,0.625,works as a soft lead into,"works as a soft lead into C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0027,D minor,F major,F/A/C,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0027,D minor,F major,F/A/C,F4,5,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0027,D minor,F major,F/A/C,G4,7,false,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0027,D minor,F major,F/A/C,A4,9,true,0.675,works as a soft lead into,"works as a soft lead into F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0027,D minor,D minor,D/F/A,G4,7,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0027,D minor,D minor,D/F/A,F4,5,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0027,D minor,D minor,D/F/A,G4,7,false,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0027,D minor,D minor,D/F/A,A4,9,true,0.725,plays well next to,"plays well next to D minor — relative minor / reflective return harmony, and leans toward a reflective, grounding resolution."
D-0028,D minor,C major,C/E/G,D4,2,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0028,D minor,C major,C/E/G,F4,5,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0028,D minor,C major,C/E/G,A4,9,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0028,D minor,C major,C/E/G,F4,5,false,0.35,barely fits,"barely fits C major — tonic / home harmony, and resolves cleanly to the home chord."
D-0028,D minor,F major,F/A/C,D4,2,false,0.762,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0028,D minor,F major,F/A/C,F4,5,true,0.762,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
D-0028,D minor,F major,F/A/C,A4,9,true,0.762,plays well next to,"plays well next to F major — subdominant / supportive lift harmony, and feels like a supportive lift before a return."
